,Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
5956,26.05.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5957,27.05.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5958,28.05.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5959,29.05.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5960,30.05.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5961,31.05.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5962,01.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5963,02.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5964,03.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5965,04.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5966,05.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5967,06.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5968,07.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5969,08.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5970,09.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5971,10.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5972,11.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5973,12.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5974,13.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5975,14.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5976,15.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5977,16.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5978,17.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5979,18.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5980,19.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5981,20.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5982,21.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5983,22.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5984,23.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5985,24.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5986,25.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5987,26.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5988,27.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5989,28.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5990,29.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5991,30.06.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5992,01.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5993,02.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5994,03.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5995,04.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5996,05.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5997,06.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5998,07.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5999,08.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6000,09.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6001,10.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6002,11.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6003,12.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6004,13.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6005,14.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6006,15.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6007,16.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6008,17.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6009,18.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6010,19.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6011,20.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6012,21.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6013,22.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6014,23.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6015,24.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6016,25.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6017,26.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6018,27.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6019,28.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6020,29.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6021,30.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6022,31.07.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6023,01.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6024,02.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6025,03.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6026,04.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6027,05.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6028,06.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6029,07.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6030,08.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6031,09.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6032,10.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6033,11.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6034,12.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6035,13.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6036,14.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6037,15.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6038,16.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6039,17.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6040,18.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6041,19.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6042,20.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6043,21.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6044,22.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6045,23.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6046,24.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6047,25.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6048,26.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6049,27.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6050,28.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6051,29.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6052,30.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6053,31.08.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6054,01.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6055,02.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6056,03.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6057,04.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6058,05.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6059,06.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6060,07.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6061,08.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6062,09.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6063,10.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6064,11.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6065,12.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6066,13.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6067,14.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6068,15.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6069,16.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6070,17.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6071,18.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6072,19.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6073,20.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6074,21.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6075,22.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6076,23.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6077,24.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6078,25.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6079,26.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6080,27.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6081,28.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6082,29.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6083,30.09.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6084,01.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6085,02.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6086,03.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6087,04.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6088,05.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6089,06.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6090,07.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6091,08.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6092,09.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6093,10.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6094,11.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6095,12.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6096,13.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6097,14.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6098,15.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6099,16.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6100,17.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6101,18.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6102,19.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6103,20.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6104,21.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6105,22.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6106,23.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6107,24.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6108,25.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6109,26.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6110,27.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6111,28.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6112,29.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6113,30.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6114,31.10.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6115,01.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6116,02.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6117,03.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6118,04.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6119,05.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6120,06.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6121,07.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6122,08.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6123,09.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6124,10.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6125,11.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6126,12.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6127,13.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6128,14.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6129,15.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6130,16.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6131,17.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6132,18.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6133,19.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6134,20.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6135,21.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6136,22.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6137,23.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6138,24.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6139,25.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6140,26.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6141,27.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6142,28.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6143,29.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6144,30.11.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6145,01.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6146,02.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6147,03.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6148,04.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6149,05.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6150,06.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6151,07.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6152,08.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6153,09.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6154,10.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6155,11.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6156,12.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6157,13.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6158,14.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6159,15.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6160,16.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6161,17.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6162,18.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6163,19.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6164,20.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6165,21.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6166,22.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6167,23.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6168,24.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6169,25.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6170,26.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6171,27.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6172,28.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6173,29.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6174,30.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6175,31.12.1994,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6176,01.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6177,02.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6178,03.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6179,04.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6180,05.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6181,06.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6182,07.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6183,08.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6184,09.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6185,10.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6186,11.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6187,12.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6188,13.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6189,14.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6190,15.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6191,16.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6192,17.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6193,18.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6194,19.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6195,20.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6196,21.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6197,22.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6198,23.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6199,24.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6200,25.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6201,26.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6202,27.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6203,28.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6204,29.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6205,30.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6206,31.01.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6207,01.02.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6208,02.02.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6209,03.02.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6210,04.02.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6211,05.02.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6212,06.02.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
6213,07.02.1995,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
